"k","signal_mode","beta","method","weighted_power","n_nonmissing","total_weight"
6,"abundance",0.1,"GUniFrac",0.0264422106196791,600,167.483913630963
6,"abundance",0.1,"aitchison",0.0515818686150906,600,167.483913630963
6,"abundance",0.1,"bray",0.0379963965154689,600,167.483913630963
6,"abundance",0.1,"euclidean",0.0436188811619801,600,167.483913630963
6,"abundance",0.1,"jaccard",0.0402733315611207,600,167.483913630963
6,"abundance",0.1,"unifrac_unweighted",0.0438899407442893,600,167.483913630963
6,"abundance",0.1,"unifrac_weighted_phyloseq",0.0528272924392026,600,167.483913630963
6,"abundance",0.15,"GLaD_0.5_unweighted",0.0441673446430137,600,167.483913630963
6,"abundance",0.15,"GLaD_0.5_weighted",0.0996033125164781,600,167.483913630963
6,"abundance",0.15,"GLaD_1_unweighted",0.0739983966997102,600,167.483913630963
6,"abundance",0.15,"GLaD_1_weighted",0.0902645730007301,600,167.483913630963
6,"abundance",0.15,"GUniFrac",0.09772313022983,600,167.483913630963
6,"abundance",0.15,"aitchison",0.0339316073781241,600,167.483913630963
6,"abundance",0.15,"bray",0.054174761463876,600,167.483913630963
6,"abundance",0.15,"euclidean",0.067566900288252,600,167.483913630963
6,"abundance",0.15,"jaccard",0.0668908532581754,600,167.483913630963
6,"abundance",0.15,"unifrac_unweighted",0.0302102365108443,600,167.483913630963
6,"abundance",0.15,"unifrac_weighted_phyloseq",0.0931605491989231,600,167.483913630963
6,"abundance",0.2,"GLaD_0.5_unweighted",0.0625850786190848,600,167.483913630963
6,"abundance",0.2,"GLaD_0.5_weighted",0.112656562316688,600,167.483913630963
6,"abundance",0.2,"GLaD_1_unweighted",0.0599889977390413,600,167.483913630963
6,"abundance",0.2,"GLaD_1_weighted",0.114222237370944,600,167.483913630963
6,"abundance",0.2,"GUniFrac",0.111925887203819,600,167.483913630963
6,"abundance",0.2,"aitchison",0.066440694248569,600,167.483913630963
6,"abundance",0.2,"bray",0.0763768242480473,600,167.483913630963
6,"abundance",0.2,"euclidean",0.0549903579771889,600,167.483913630963
6,"abundance",0.2,"jaccard",0.0716335838630014,600,167.483913630963
6,"abundance",0.2,"unifrac_unweighted",0.0601400363807436,600,167.483913630963
6,"abundance",0.2,"unifrac_weighted_phyloseq",0.123909578118132,600,167.483913630963
6,"abundance",0.25,"GLaD_0.5_unweighted",0.0528238821555753,600,167.483913630963
6,"abundance",0.25,"GLaD_0.5_weighted",0.186397112504311,600,167.483913630963
6,"abundance",0.25,"GLaD_1_unweighted",0.0367408776194564,600,167.483913630963
6,"abundance",0.25,"GLaD_1_weighted",0.16879488989864,600,167.483913630963
6,"abundance",0.25,"GUniFrac",0.13147403179599,600,167.483913630963
6,"abundance",0.25,"aitchison",0.0428474272617906,600,167.483913630963
6,"abundance",0.25,"bray",0.11176101159812,600,167.483913630963
6,"abundance",0.25,"euclidean",0.0997703236296085,600,167.483913630963
6,"abundance",0.25,"jaccard",0.103897910263028,600,167.483913630963
6,"abundance",0.25,"unifrac_unweighted",0.0491418866007747,600,167.483913630963
6,"abundance",0.25,"unifrac_weighted_phyloseq",0.161503896480546,600,167.483913630963
6,"abundance",0.3,"GLaD_0.5_unweighted",0.060032133123199,600,167.483913630963
6,"abundance",0.3,"GLaD_0.5_weighted",0.193551532697213,600,167.483913630963
6,"abundance",0.3,"GLaD_1_unweighted",0.0441720825747625,600,167.483913630963
6,"abundance",0.3,"GLaD_1_weighted",0.174735023350977,600,167.483913630963
6,"abundance",0.3,"GUniFrac",0.202263526711707,600,167.483913630963
6,"abundance",0.3,"aitchison",0.0662059823922265,600,167.483913630963
6,"abundance",0.3,"bray",0.117042964404325,600,167.483913630963
6,"abundance",0.3,"euclidean",0.122159611811816,600,167.483913630963
6,"abundance",0.3,"jaccard",0.132530826222338,600,167.483913630963
6,"abundance",0.3,"unifrac_unweighted",0.0585343010773193,600,167.483913630963
6,"abundance",0.3,"unifrac_weighted_phyloseq",0.204790092398339,600,167.483913630963
6,"abundance",0.35,"GLaD_0.5_unweighted",0.0454002498350565,600,167.483913630963
6,"abundance",0.35,"GLaD_0.5_weighted",0.230837665260938,600,167.483913630963
6,"abundance",0.35,"GLaD_1_unweighted",0.0506864307927908,600,167.483913630963
6,"abundance",0.35,"GLaD_1_weighted",0.226234461256635,600,167.483913630963
6,"abundance",0.35,"GUniFrac",0.233986637143201,600,167.483913630963
6,"abundance",0.35,"aitchison",0.0406599763918623,600,167.483913630963
6,"abundance",0.35,"bray",0.159033283694818,600,167.483913630963
6,"abundance",0.35,"euclidean",0.106254421972529,600,167.483913630963
6,"abundance",0.35,"jaccard",0.149813714342711,600,167.483913630963
6,"abundance",0.35,"unifrac_unweighted",0.0470826048868293,600,167.483913630963
6,"abundance",0.35,"unifrac_weighted_phyloseq",0.261356485146822,600,167.483913630963
6,"abundance",0.4,"GLaD_0.5_unweighted",0.0401641999852039,600,167.483913630963
6,"abundance",0.4,"GLaD_0.5_weighted",0.34120336555442,600,167.483913630963
6,"abundance",0.4,"GLaD_1_unweighted",0.038570176092615,600,167.483913630963
6,"abundance",0.4,"GLaD_1_weighted",0.325001280343329,600,167.483913630963
6,"abundance",0.4,"GUniFrac",0.419321582731213,600,167.483913630963
6,"abundance",0.4,"aitchison",0.0555348291078236,600,167.483913630963
6,"abundance",0.4,"bray",0.212468061617568,600,167.483913630963
6,"abundance",0.4,"euclidean",0.162068677065351,600,167.483913630963
6,"abundance",0.4,"jaccard",0.198707230819784,600,167.483913630963
6,"abundance",0.4,"unifrac_unweighted",0.0489559923910286,600,167.483913630963
6,"abundance",0.4,"unifrac_weighted_phyloseq",0.421239934369794,600,167.483913630963
6,"abundance",0.45,"GLaD_0.5_unweighted",0.0513790494499963,600,167.483913630963
6,"abundance",0.45,"GLaD_0.5_weighted",0.446257059651912,600,167.483913630963
6,"abundance",0.45,"GLaD_1_unweighted",0.0568223446556541,600,167.483913630963
6,"abundance",0.45,"GLaD_1_weighted",0.407593020175574,600,167.483913630963
6,"abundance",0.45,"GUniFrac",0.486942512471444,600,167.483913630963
6,"abundance",0.45,"aitchison",0.0793463121505356,600,167.483913630963
6,"abundance",0.45,"bray",0.280378161988572,600,167.483913630963
6,"abundance",0.45,"euclidean",0.180098510849111,600,167.483913630963
6,"abundance",0.45,"jaccard",0.268739617941453,600,167.483913630963
6,"abundance",0.45,"unifrac_unweighted",0.0428459766910493,600,167.483913630963
6,"abundance",0.45,"unifrac_weighted_phyloseq",0.495759952056963,600,167.483913630963
6,"abundance",0.5,"GLaD_0.5_unweighted",0.0511402794428861,600,167.483913630963
6,"abundance",0.5,"GLaD_0.5_weighted",0.439117680528192,600,167.483913630963
6,"abundance",0.5,"GLaD_1_unweighted",0.0496514657318922,600,167.483913630963
6,"abundance",0.5,"GLaD_1_weighted",0.404491577669275,600,167.483913630963
6,"abundance",0.5,"GUniFrac",0.539682689213473,600,167.483913630963
6,"abundance",0.5,"aitchison",0.067720320264866,600,167.483913630963
6,"abundance",0.5,"bray",0.353263605096309,600,167.483913630963
6,"abundance",0.5,"euclidean",0.219237010048971,600,167.483913630963
6,"abundance",0.5,"jaccard",0.348561653278803,600,167.483913630963
6,"abundance",0.5,"unifrac_unweighted",0.0385874568696202,600,167.483913630963
6,"abundance",0.5,"unifrac_weighted_phyloseq",0.516805045623713,600,167.483913630963
6,"abundance",0.55,"GLaD_0.5_unweighted",0.0433478509485663,600,167.483913630963
6,"abundance",0.55,"GLaD_0.5_weighted",0.482390870916408,600,167.483913630963
6,"abundance",0.55,"GLaD_1_unweighted",0.0498524809980257,600,167.483913630963
6,"abundance",0.55,"GLaD_1_weighted",0.460046451061242,600,167.483913630963
6,"abundance",0.55,"GUniFrac",0.616468757212425,600,167.483913630963
6,"abundance",0.55,"aitchison",0.0619227649729299,600,167.483913630963
6,"abundance",0.55,"bray",0.402561277771998,600,167.483913630963
6,"abundance",0.55,"euclidean",0.217292769038812,600,167.483913630963
6,"abundance",0.55,"jaccard",0.377948587877847,600,167.483913630963
6,"abundance",0.55,"unifrac_unweighted",0.047225451757424,600,167.483913630963
6,"abundance",0.55,"unifrac_weighted_phyloseq",0.584878799171257,600,167.483913630963
6,"abundance",0.6,"GLaD_0.5_unweighted",0.0588137740450301,600,167.483913630963
6,"abundance",0.6,"GLaD_0.5_weighted",0.569057991171599,600,167.483913630963
6,"abundance",0.6,"GLaD_1_unweighted",0.0549059239991396,600,167.483913630963
6,"abundance",0.6,"GLaD_1_weighted",0.525676537186549,600,167.483913630963
6,"abundance",0.6,"GUniFrac",0.745410255908698,600,167.483913630963
6,"abundance",0.6,"aitchison",0.0945536478389347,600,167.483913630963
6,"abundance",0.6,"bray",0.564341324456745,600,167.483913630963
6,"abundance",0.6,"euclidean",0.316107005243274,600,167.483913630963
6,"abundance",0.6,"jaccard",0.545212533399103,600,167.483913630963
6,"abundance",0.6,"unifrac_unweighted",0.0485694011423697,600,167.483913630963
6,"abundance",0.6,"unifrac_weighted_phyloseq",0.676745219157664,600,167.483913630963
6,"abundance",0.65,"GLaD_0.5_unweighted",0.0459979278466375,600,167.483913630963
6,"abundance",0.65,"GLaD_0.5_weighted",0.649910237650453,600,167.483913630963
6,"abundance",0.65,"GLaD_1_unweighted",0.027223572031743,600,167.483913630963
6,"abundance",0.65,"GLaD_1_weighted",0.59595460313925,600,167.483913630963
6,"abundance",0.65,"GUniFrac",0.835073367775944,600,167.483913630963
6,"abundance",0.65,"aitchison",0.110126672127417,600,167.483913630963
6,"abundance",0.65,"bray",0.624377876255499,600,167.483913630963
6,"abundance",0.65,"euclidean",0.38090109591243,600,167.483913630963
6,"abundance",0.65,"jaccard",0.604712120901641,600,167.483913630963
6,"abundance",0.65,"unifrac_unweighted",0.0428549098830218,600,167.483913630963
6,"abundance",0.65,"unifrac_weighted_phyloseq",0.776992890610645,600,167.483913630963
6,"abundance",0.7,"GLaD_0.5_unweighted",0.0655134101928457,600,167.483913630963
6,"abundance",0.7,"GLaD_0.5_weighted",0.709630628283444,600,167.483913630963
6,"abundance",0.7,"GLaD_1_unweighted",0.0553197646516746,600,167.483913630963
6,"abundance",0.7,"GLaD_1_weighted",0.635702978731116,600,167.483913630963
6,"abundance",0.7,"GUniFrac",0.885864777181767,600,167.483913630963
6,"abundance",0.7,"aitchison",0.125416665648261,600,167.483913630963
6,"abundance",0.7,"bray",0.682793347641035,600,167.483913630963
6,"abundance",0.7,"euclidean",0.410590761057548,600,167.483913630963
6,"abundance",0.7,"jaccard",0.656671057805993,600,167.483913630963
6,"abundance",0.7,"unifrac_unweighted",0.0741494353414125,600,167.483913630963
6,"abundance",0.7,"unifrac_weighted_phyloseq",0.833272271190581,600,167.483913630963
6,"abundance",0.75,"GLaD_0.5_unweighted",0.0341645999535312,600,167.483913630963
6,"abundance",0.75,"GLaD_0.5_weighted",0.770268296583339,600,167.483913630963
6,"abundance",0.75,"GLaD_1_unweighted",0.0618113891715575,600,167.483913630963
6,"abundance",0.75,"GLaD_1_weighted",0.692915477210571,600,167.483913630963
6,"abundance",0.75,"GUniFrac",0.913155615310823,600,167.483913630963
6,"abundance",0.75,"aitchison",0.120973074115808,600,167.483913630963
6,"abundance",0.75,"bray",0.784861160452741,600,167.483913630963
6,"abundance",0.75,"euclidean",0.49454077280577,600,167.483913630963
6,"abundance",0.75,"jaccard",0.765785212921475,600,167.483913630963
6,"abundance",0.75,"unifrac_unweighted",0.0498254162520825,600,167.483913630963
6,"abundance",0.75,"unifrac_weighted_phyloseq",0.866585598364844,600,167.483913630963
6,"abundance",0.8,"GLaD_0.5_unweighted",0.056746068919332,600,167.483913630963
6,"abundance",0.8,"GLaD_0.5_weighted",0.791681384425877,600,167.483913630963
6,"abundance",0.8,"GLaD_1_unweighted",0.0333609364653477,600,167.483913630963
6,"abundance",0.8,"GLaD_1_weighted",0.714054103883048,600,167.483913630963
6,"abundance",0.8,"GUniFrac",0.929954855444337,600,167.483913630963
6,"abundance",0.8,"aitchison",0.131115789385665,600,167.483913630963
6,"abundance",0.8,"bray",0.82622143687238,600,167.483913630963
6,"abundance",0.8,"euclidean",0.538728516916509,600,167.483913630963
6,"abundance",0.8,"jaccard",0.828782517017122,600,167.483913630963
6,"abundance",0.8,"unifrac_unweighted",0.0437135759801234,600,167.483913630963
6,"abundance",0.8,"unifrac_weighted_phyloseq",0.889756159180604,600,167.483913630963
6,"abundance",0.85,"GLaD_0.5_unweighted",0.0411902647631938,600,167.483913630963
6,"abundance",0.85,"GLaD_0.5_weighted",0.815333347487295,600,167.483913630963
6,"abundance",0.85,"GLaD_1_unweighted",0.061649324055709,600,167.483913630963
6,"abundance",0.85,"GLaD_1_weighted",0.7509656204485,600,167.483913630963
6,"abundance",0.85,"GUniFrac",0.962520971599917,600,167.483913630963
6,"abundance",0.85,"aitchison",0.167654432284004,600,167.483913630963
6,"abundance",0.85,"bray",0.888184804766003,600,167.483913630963
6,"abundance",0.85,"euclidean",0.571667784312784,600,167.483913630963
6,"abundance",0.85,"jaccard",0.864843860858079,600,167.483913630963
6,"abundance",0.85,"unifrac_unweighted",0.042713422931537,600,167.483913630963
6,"abundance",0.85,"unifrac_weighted_phyloseq",0.911895182688517,600,167.483913630963
6,"abundance",0.9,"GLaD_0.5_unweighted",0.049060958075617,600,167.483913630963
6,"abundance",0.9,"GLaD_0.5_weighted",0.864417662656296,600,167.483913630963
6,"abundance",0.9,"GLaD_1_unweighted",0.065359702688381,600,167.483913630963
6,"abundance",0.9,"GLaD_1_weighted",0.806613063702419,600,167.483913630963
6,"abundance",0.9,"GUniFrac",0.980570589708056,600,167.483913630963
6,"abundance",0.9,"aitchison",0.199614900384377,600,167.483913630963
6,"abundance",0.9,"bray",0.912009038719505,600,167.483913630963
6,"abundance",0.9,"euclidean",0.663809544922713,600,167.483913630963
6,"abundance",0.9,"jaccard",0.899049901670667,600,167.483913630963
6,"abundance",0.9,"unifrac_unweighted",0.0538963944168049,600,167.483913630963
6,"abundance",0.9,"unifrac_weighted_phyloseq",0.946444547126792,600,167.483913630963
6,"abundance",0.95,"GLaD_0.5_unweighted",0.0396196630542002,600,167.483913630963
6,"abundance",0.95,"GLaD_0.5_weighted",0.879937980342589,600,167.483913630963
6,"abundance",0.95,"GLaD_1_unweighted",0.0645681039392523,600,167.483913630963
6,"abundance",0.95,"GLaD_1_weighted",0.798055596223254,600,167.483913630963
6,"abundance",0.95,"GUniFrac",0.984516147566763,600,167.483913630963
6,"abundance",0.95,"aitchison",0.17583483263687,600,167.483913630963
6,"abundance",0.95,"bray",0.931707551728412,600,167.483913630963
6,"abundance",0.95,"euclidean",0.708475615763628,600,167.483913630963
6,"abundance",0.95,"jaccard",0.923741960688021,600,167.483913630963
6,"abundance",0.95,"unifrac_unweighted",0.0582940005122628,600,167.483913630963
6,"abundance",0.95,"unifrac_weighted_phyloseq",0.960569536021266,600,167.483913630963
6,"abundance",1,"GLaD_0.5_unweighted",0.0858043723190226,600,167.483913630963
6,"abundance",1,"GLaD_0.5_weighted",0.922479290254359,600,167.483913630963
6,"abundance",1,"GLaD_1_unweighted",0.0693387395157482,600,167.483913630963
6,"abundance",1,"GLaD_1_weighted",0.845589820078707,600,167.483913630963
6,"abundance",1,"GUniFrac",0.990363414837993,600,167.483913630963
6,"abundance",1,"aitchison",0.266193849997441,600,167.483913630963
6,"abundance",1,"bray",0.967775991971076,600,167.483913630963
6,"abundance",1,"euclidean",0.782648449260718,600,167.483913630963
6,"abundance",1,"jaccard",0.960572634749126,600,167.483913630963
6,"abundance",1,"unifrac_unweighted",0.0733044174853195,600,167.483913630963
6,"abundance",1,"unifrac_weighted_phyloseq",0.975247305416654,600,167.483913630963
6,"both",0.05,"GLaD_0.5_unweighted",0.053060110383028,600,167.483913630963
6,"both",0.05,"GLaD_0.5_weighted",0.037312191243665,600,167.483913630963
6,"both",0.05,"GLaD_1_unweighted",0.064726715215742,600,167.483913630963
6,"both",0.05,"GLaD_1_weighted",0.0338360911519109,600,167.483913630963
6,"both",0.05,"GUniFrac",0.0598256385044518,600,167.483913630963
6,"both",0.05,"aitchison",0.0359782904727952,600,167.483913630963
6,"both",0.05,"bray",0.0549931361960517,600,167.483913630963
6,"both",0.05,"euclidean",0.0514223412861542,600,167.483913630963
6,"both",0.05,"jaccard",0.0482675554275274,600,167.483913630963
6,"both",0.05,"unifrac_unweighted",0.042442297548859,600,167.483913630963
6,"both",0.05,"unifrac_weighted_phyloseq",0.0575722485650154,600,167.483913630963
6,"both",0.1,"GLaD_0.5_unweighted",0.0535262089549986,600,167.483913630963
6,"both",0.1,"GLaD_0.5_weighted",0.070044207888605,600,167.483913630963
6,"both",0.1,"GLaD_1_unweighted",0.0326608016575307,600,167.483913630963
6,"both",0.1,"GLaD_1_weighted",0.0780857430568489,600,167.483913630963
6,"both",0.1,"GUniFrac",0.0669397338030474,600,167.483913630963
6,"both",0.1,"aitchison",0.034460512947633,600,167.483913630963
6,"both",0.1,"bray",0.0526360282329433,600,167.483913630963
6,"both",0.1,"euclidean",0.0478000062848154,600,167.483913630963
6,"both",0.1,"jaccard",0.0477218366359762,600,167.483913630963
6,"both",0.1,"unifrac_unweighted",0.0603906078122452,600,167.483913630963
6,"both",0.1,"unifrac_weighted_phyloseq",0.070583941087491,600,167.483913630963
6,"both",0.15,"GLaD_0.5_unweighted",0.0789505030120639,600,167.483913630963
6,"both",0.15,"GLaD_0.5_weighted",0.129719916687275,600,167.483913630963
6,"both",0.15,"GLaD_1_unweighted",0.0602908627964278,600,167.483913630963
6,"both",0.15,"GLaD_1_weighted",0.138957229500707,600,167.483913630963
6,"both",0.15,"GUniFrac",0.10396932868515,600,167.483913630963
6,"both",0.15,"aitchison",0.0712103895594308,600,167.483913630963
6,"both",0.15,"bray",0.0714325685968679,600,167.483913630963
6,"both",0.15,"euclidean",0.0507203925530252,600,167.483913630963
6,"both",0.15,"jaccard",0.0678295176411517,600,167.483913630963
6,"both",0.15,"unifrac_unweighted",0.0754491668114022,600,167.483913630963
6,"both",0.15,"unifrac_weighted_phyloseq",0.113935456938471,600,167.483913630963
6,"both",0.2,"GLaD_0.5_unweighted",0.106327221624855,600,167.483913630963
6,"both",0.2,"GLaD_0.5_weighted",0.149301691431211,600,167.483913630963
6,"both",0.2,"GLaD_1_unweighted",0.0789258160786228,600,167.483913630963
6,"both",0.2,"GLaD_1_weighted",0.165906207598689,600,167.483913630963
6,"both",0.2,"GUniFrac",0.148000524102203,600,167.483913630963
6,"both",0.2,"aitchison",0.116491312253958,600,167.483913630963
6,"both",0.2,"bray",0.0962059723658755,600,167.483913630963
6,"both",0.2,"euclidean",0.0502833701488455,600,167.483913630963
6,"both",0.2,"jaccard",0.0793615989751164,600,167.483913630963
6,"both",0.2,"unifrac_unweighted",0.0817964239290952,600,167.483913630963
6,"both",0.2,"unifrac_weighted_phyloseq",0.174305054937976,600,167.483913630963
6,"both",0.25,"GLaD_0.5_unweighted",0.124769959956,600,167.483913630963
6,"both",0.25,"GLaD_0.5_weighted",0.185858022016857,600,167.483913630963
6,"both",0.25,"GLaD_1_unweighted",0.0724995914791327,600,167.483913630963
6,"both",0.25,"GLaD_1_weighted",0.175702235417055,600,167.483913630963
6,"both",0.25,"GUniFrac",0.231368372239014,600,167.483913630963
6,"both",0.25,"aitchison",0.120035652762927,600,167.483913630963
6,"both",0.25,"bray",0.128684286032232,600,167.483913630963
6,"both",0.25,"euclidean",0.0675390181992948,600,167.483913630963
6,"both",0.25,"jaccard",0.126332700977468,600,167.483913630963
6,"both",0.25,"unifrac_unweighted",0.105725905115982,600,167.483913630963
6,"both",0.25,"unifrac_weighted_phyloseq",0.239808176012485,600,167.483913630963
6,"both",0.3,"GLaD_0.5_unweighted",0.141754204412114,600,167.483913630963
6,"both",0.3,"GLaD_0.5_weighted",0.28459633697618,600,167.483913630963
6,"both",0.3,"GLaD_1_unweighted",0.103275194181721,600,167.483913630963
6,"both",0.3,"GLaD_1_weighted",0.280238105668314,600,167.483913630963
6,"both",0.3,"GUniFrac",0.376752647747281,600,167.483913630963
6,"both",0.3,"aitchison",0.195891385146279,600,167.483913630963
6,"both",0.3,"bray",0.138919848665539,600,167.483913630963
6,"both",0.3,"euclidean",0.11448610238476,600,167.483913630963
6,"both",0.3,"jaccard",0.140322164485206,600,167.483913630963
6,"both",0.3,"unifrac_unweighted",0.111164764629465,600,167.483913630963
6,"both",0.3,"unifrac_weighted_phyloseq",0.325036897199669,600,167.483913630963
6,"both",0.35,"GLaD_0.5_unweighted",0.202973613822176,600,167.483913630963
6,"both",0.35,"GLaD_0.5_weighted",0.36590690018148,600,167.483913630963
6,"both",0.35,"GLaD_1_unweighted",0.14168247859471,600,167.483913630963
6,"both",0.35,"GLaD_1_weighted",0.338258022551923,600,167.483913630963
6,"both",0.35,"GUniFrac",0.512120362179657,600,167.483913630963
6,"both",0.35,"aitchison",0.29139678822595,600,167.483913630963
6,"both",0.35,"bray",0.266759324382323,600,167.483913630963
6,"both",0.35,"euclidean",0.135367426379638,600,167.483913630963
6,"both",0.35,"jaccard",0.25900819864238,600,167.483913630963
6,"both",0.35,"unifrac_unweighted",0.1662258438738,600,167.483913630963
6,"both",0.35,"unifrac_weighted_phyloseq",0.450875835703523,600,167.483913630963
6,"both",0.4,"GLaD_0.5_unweighted",0.297534768310258,600,167.483913630963
6,"both",0.4,"GLaD_0.5_weighted",0.473130603289073,600,167.483913630963
6,"both",0.4,"GLaD_1_unweighted",0.153773502341686,600,167.483913630963
6,"both",0.4,"GLaD_1_weighted",0.447033297941674,600,167.483913630963
6,"both",0.4,"GUniFrac",0.705304508718643,600,167.483913630963
6,"both",0.4,"aitchison",0.443837091822384,600,167.483913630963
6,"both",0.4,"bray",0.36563555005604,600,167.483913630963
6,"both",0.4,"euclidean",0.148131482028288,600,167.483913630963
6,"both",0.4,"jaccard",0.341228736282391,600,167.483913630963
6,"both",0.4,"unifrac_unweighted",0.225301030456387,600,167.483913630963
6,"both",0.4,"unifrac_weighted_phyloseq",0.576973393701158,600,167.483913630963
6,"both",0.45,"GLaD_0.5_unweighted",0.504433254608059,600,167.483913630963
6,"both",0.45,"GLaD_0.5_weighted",0.570271668092037,600,167.483913630963
6,"both",0.45,"GLaD_1_unweighted",0.212768038610773,600,167.483913630963
6,"both",0.45,"GLaD_1_weighted",0.530064081101411,600,167.483913630963
6,"both",0.45,"GUniFrac",0.809029667410957,600,167.483913630963
6,"both",0.45,"aitchison",0.647348895765709,600,167.483913630963
6,"both",0.45,"bray",0.485184199104983,600,167.483913630963
6,"both",0.45,"euclidean",0.208917986427041,600,167.483913630963
6,"both",0.45,"jaccard",0.456052110659982,600,167.483913630963
6,"both",0.45,"unifrac_unweighted",0.34673911193525,600,167.483913630963
6,"both",0.45,"unifrac_weighted_phyloseq",0.696706113008183,600,167.483913630963
6,"both",0.5,"GLaD_0.5_unweighted",0.59604985107024,600,167.483913630963
6,"both",0.5,"GLaD_0.5_weighted",0.644065971560614,600,167.483913630963
6,"both",0.5,"GLaD_1_unweighted",0.206605060526854,600,167.483913630963
6,"both",0.5,"GLaD_1_weighted",0.562087952357502,600,167.483913630963
6,"both",0.5,"GUniFrac",0.890391098630415,600,167.483913630963
6,"both",0.5,"aitchison",0.714572425404683,600,167.483913630963
6,"both",0.5,"bray",0.548976111737183,600,167.483913630963
6,"both",0.5,"euclidean",0.258789539244671,600,167.483913630963
6,"both",0.5,"jaccard",0.530835696516924,600,167.483913630963
6,"both",0.5,"unifrac_unweighted",0.403009578195422,600,167.483913630963
6,"both",0.5,"unifrac_weighted_phyloseq",0.777349471387175,600,167.483913630963
6,"both",0.55,"GLaD_0.5_unweighted",0.701274611131283,600,167.483913630963
6,"both",0.55,"GLaD_0.5_weighted",0.669561924471751,600,167.483913630963
6,"both",0.55,"GLaD_1_unweighted",0.299874220970235,600,167.483913630963
6,"both",0.55,"GLaD_1_weighted",0.615671652118992,600,167.483913630963
6,"both",0.55,"GUniFrac",0.953233980205855,600,167.483913630963
6,"both",0.55,"aitchison",0.852102534625192,600,167.483913630963
6,"both",0.55,"bray",0.67495650718555,600,167.483913630963
6,"both",0.55,"euclidean",0.312459798650562,600,167.483913630963
6,"both",0.55,"jaccard",0.645145324781417,600,167.483913630963
6,"both",0.55,"unifrac_unweighted",0.561530293930008,600,167.483913630963
6,"both",0.55,"unifrac_weighted_phyloseq",0.814785517669035,600,167.483913630963
6,"both",0.6,"GLaD_0.5_unweighted",0.834264000957323,600,167.483913630963
6,"both",0.6,"GLaD_0.5_weighted",0.768007943101326,600,167.483913630963
6,"both",0.6,"GLaD_1_unweighted",0.290394231467096,600,167.483913630963
6,"both",0.6,"GLaD_1_weighted",0.681558664018567,600,167.483913630963
6,"both",0.6,"GUniFrac",0.982171654193044,600,167.483913630963
6,"both",0.6,"aitchison",0.931830115648661,600,167.483913630963
6,"both",0.6,"bray",0.783112328798113,600,167.483913630963
6,"both",0.6,"euclidean",0.430231398449905,600,167.483913630963
6,"both",0.6,"jaccard",0.773577099721962,600,167.483913630963
6,"both",0.6,"unifrac_unweighted",0.660028177320506,600,167.483913630963
6,"both",0.6,"unifrac_weighted_phyloseq",0.891537078460769,600,167.483913630963
6,"both",0.65,"GLaD_0.5_unweighted",0.927299016333644,600,167.483913630963
6,"both",0.65,"GLaD_0.5_weighted",0.790340414821386,600,167.483913630963
6,"both",0.65,"GLaD_1_unweighted",0.430146546465353,600,167.483913630963
6,"both",0.65,"GLaD_1_weighted",0.700908849661937,600,167.483913630963
6,"both",0.65,"GUniFrac",0.994095916194541,600,167.483913630963
6,"both",0.65,"aitchison",0.970825016602793,600,167.483913630963
6,"both",0.65,"bray",0.86574185163182,600,167.483913630963
6,"both",0.65,"euclidean",0.440124380208864,600,167.483913630963
6,"both",0.65,"jaccard",0.849035332656549,600,167.483913630963
6,"both",0.65,"unifrac_unweighted",0.830854751356703,600,167.483913630963
6,"both",0.65,"unifrac_weighted_phyloseq",0.918724449079006,600,167.483913630963
6,"both",0.7,"GLaD_0.5_unweighted",0.980740601967287,600,167.483913630963
6,"both",0.7,"GLaD_0.5_weighted",0.853796566436334,600,167.483913630963
6,"both",0.7,"GLaD_1_unweighted",0.457905307738359,600,167.483913630963
6,"both",0.7,"GLaD_1_weighted",0.783862905477157,600,167.483913630963
6,"both",0.7,"GUniFrac",0.998944168722,600,167.483913630963
6,"both",0.7,"aitchison",0.997888337443999,600,167.483913630963
6,"both",0.7,"bray",0.931411067767011,600,167.483913630963
6,"both",0.7,"euclidean",0.545100592496298,600,167.483913630963
6,"both",0.7,"jaccard",0.927358996106505,600,167.483913630963
6,"both",0.7,"unifrac_unweighted",0.896166102622975,600,167.483913630963
6,"both",0.7,"unifrac_weighted_phyloseq",0.953920552100847,600,167.483913630963
6,"both",0.75,"GLaD_0.5_unweighted",0.993679250865318,600,167.483913630963
6,"both",0.75,"GLaD_0.5_weighted",0.897354006553492,600,167.483913630963
6,"both",0.75,"GLaD_1_unweighted",0.505166246943321,600,167.483913630963
6,"both",0.75,"GLaD_1_weighted",0.815807434540054,600,167.483913630963
6,"both",0.75,"GUniFrac",1,600,167.483913630963
6,"both",0.75,"aitchison",0.997191126642619,600,167.483913630963
6,"both",0.75,"bray",0.973521507400171,600,167.483913630963
6,"both",0.75,"euclidean",0.585689527201858,600,167.483913630963
6,"both",0.75,"jaccard",0.964929978192947,600,167.483913630963
6,"both",0.75,"unifrac_unweighted",0.951685998234437,600,167.483913630963
6,"both",0.75,"unifrac_weighted_phyloseq",0.985625692020314,600,167.483913630963
6,"both",0.8,"GLaD_0.5_unweighted",0.999361609001467,600,167.483913630963
6,"both",0.8,"GLaD_0.5_weighted",0.924709376737046,600,167.483913630963
6,"both",0.8,"GLaD_1_unweighted",0.544657102290591,600,167.483913630963
